,total_load_kw,active_sessions,hour,day_of_week,month,lag_24h,lag_1h,rolling_mean_24h
2019-11-07 22:15:00,65.23712910548176,19.0,22,3,11,82.78450140633623,68.44073005563823,51.724877909555396
2019-11-07 22:30:00,65.23712910548176,19.0,22,3,11,67.80480947959751,72.23332440971666,51.698131238991685
2019-11-07 22:45:00,65.69490183623154,19.0,22,3,11,66.92502266473774,65.23712910548176,51.68531748036142
2019-11-07 23:00:00,67.29450436646691,19.0,23,3,11,70.47285012639198,65.23712910548176,51.652209712028856
2019-11-07 23:15:00,62.43996581628597,17.0,23,3,11,88.07460789592037,65.23712910548176,51.385182190366
2019-11-07 23:30:00,62.1682053676727,16.0,23,3,11,81.92903258977239,65.23712910548176,51.179340240135794
2019-11-07 23:45:00,68.00281374654337,17.0,23,3,11,85.13302649737096,65.69490183623154,51.00090052398135
2019-11-08 00:00:00,70.72529582983742,18.0,0,4,11,95.91898895719399,67.29450436646691,50.738466220571375
2019-11-08 00:15:00,70.59037757240411,17.0,0,4,11,83.47136786498208,62.43996581628597,50.60428923835702
2019-11-08 00:30:00,70.59037757240411,17.0,0,4,11,79.00765302200011,62.1682053676727,50.51660928575706
2019-11-08 00:45:00,57.37654484786053,14.0,0,4,11,76.78878855873536,68.00281374654337,50.31439841376879
2019-11-08 01:00:00,52.9338123900434,12.0,1,4,11,70.67322304921689,70.72529582983742,50.12961288606906
2019-11-08 01:15:00,52.64221127899281,12.0,1,4,11,58.975168290033224,70.59037757240411,50.06364458387073
2019-11-08 01:30:00,50.08503949889624,11.0,1,4,11,59.747620891797695,70.59037757240411,49.96299269436133
2019-11-08 01:45:00,33.82355311669971,7.0,1,4,11,48.733550473418994,57.37654484786053,49.80768022189551
2019-11-08 02:00:00,28.172058012174706,6.0,2,4,11,45.529556565820414,52.9338123900434,49.62687294529504
2019-11-08 02:15:00,28.172058012174706,6.0,2,4,11,30.722723462473045,52.64221127899281,49.60030351352109
2019-11-08 02:30:00,22.320070777445373,4.0,2,4,11,30.722723462473045,50.08503949889624,49.51277588138539
2019-11-08 02:45:00,6.310829394069618,1.0,2,4,11,12.971862835820605,33.82355311669971,49.44339011636715
2019-11-08 03:00:00,6.310829394069618,1.0,3,4,11,12.971862835820605,28.172058012174706,49.37400435134891
2019-11-08 03:15:00,6.310829394069618,1.0,3,4,11,12.971862835820605,28.172058012174706,49.30461858633067
2019-11-08 03:30:00,6.310829394069618,1.0,3,4,11,12.971862835820605,22.320070777445373,49.23523282131243
2019-11-08 03:45:00,6.310829394069618,1.0,3,4,11,0.0,6.310829394069618,49.300970627500654
2019-11-08 04:00:00,6.310829394069618,1.0,4,4,11,0.0,6.310829394069618,49.36670843368888
2019-11-08 04:15:00,6.310829394069618,1.0,4,4,11,0.0,6.310829394069618,49.4324462398771
2019-11-08 04:30:00,6.310829394069618,1.0,4,4,11,0.0,6.310829394069618,49.498184046065326
2019-11-08 04:45:00,0.0,0.0,4,4,11,0.0,6.310829394069618,49.498184046065326
2019-11-08 05:00:00,0.0,0.0,5,4,11,0.0,6.310829394069618,49.498184046065326
2019-11-08 05:15:00,0.0,0.0,5,4,11,0.0,6.310829394069618,49.498184046065326
2019-11-08 05:30:00,0.0,0.0,5,4,11,0.0,6.310829394069618,49.498184046065326
2019-11-08 05:45:00,0.0,0.0,5,4,11,0.0,0.0,49.498184046065326
2019-11-08 06:00:00,0.0,0.0,6,4,11,0.0,0.0,49.498184046065326
2019-11-08 06:15:00,0.0,0.0,6,4,11,3.0585096596136156,0.0,49.46632457044435
2019-11-08 06:30:00,0.0,0.0,6,4,11,3.0585096596136156,0.0,49.43446509482337
2019-11-08 06:45:00,3.098846331333641,1.0,6,4,11,3.0585096596136156,0.0,49.434885268487136
2019-11-08 07:00:00,3.098846331333641,1.0,7,4,11,3.0585096596136156,0.0,49.43530544215088
2019-11-08 07:15:00,3.098846331333641,1.0,7,4,11,3.0585096596136156,0.0,49.435725615814626
2019-11-08 07:30:00,3.098846331333641,1.0,7,4,11,3.0585096596136156,0.0,49.43614578947838
2019-11-08 07:45:00,3.098846331333641,1.0,7,4,11,3.0585096596136156,3.098846331333641,49.43656596314213
2019-11-08 08:00:00,3.098846331333641,1.0,8,4,11,3.0585096596136156,3.098846331333641,49.43698613680588
2019-11-08 08:15:00,3.098846331333641,1.0,8,4,11,3.0585096596136156,3.098846331333641,49.43740631046963
2019-11-08 08:30:00,3.098846331333641,1.0,8,4,11,0.0,3.098846331333641,49.46968595975435
2019-11-08 08:45:00,3.098846331333641,1.0,8,4,11,0.0,3.098846331333641,49.501965609039075
2019-11-08 09:00:00,0.0,0.0,9,4,11,0.0,3.098846331333641,49.501965609039075
2019-11-08 09:15:00,0.0,0.0,9,4,11,0.0,3.098846331333641,49.501965609039075
2019-11-08 09:30:00,0.0,0.0,9,4,11,0.0,3.098846331333641,49.501965609039075
2019-11-08 09:45:00,0.0,0.0,9,4,11,0.0,3.098846331333641,49.501965609039075
2019-11-08 10:00:00,0.0,0.0,10,4,11,0.0,0.0,49.501965609039075
2019-11-08 10:15:00,0.0,0.0,10,4,11,0.0,0.0,49.501965609039075
2019-11-08 10:30:00,0.0,0.0,10,4,11,0.0,0.0,49.501965609039075
2019-11-08 10:45:00,0.0,0.0,10,4,11,0.0,0.0,49.501965609039075
2019-11-08 11:00:00,0.0,0.0,11,4,11,0.0,0.0,49.501965609039075
2019-11-08 11:15:00,0.0,0.0,11,4,11,0.0,0.0,49.501965609039075
2019-11-08 11:30:00,0.0,0.0,11,4,11,0.0,0.0,49.501965609039075
2019-11-08 11:45:00,0.0,0.0,11,4,11,3.3284311761170104,0.0,49.46729445095452
2019-11-08 12:00:00,0.0,0.0,12,4,11,3.3284311761170104,0.0,49.43262329286998
2019-11-08 12:15:00,0.0,0.0,12,4,11,3.3284311761170104,0.0,49.39795213478542
2019-11-08 12:30:00,0.0,0.0,12,4,11,3.3284311761170104,0.0,49.36328097670087
2019-11-08 12:45:00,0.0,0.0,12,4,11,3.3284311761170104,0.0,49.328609818616314
2019-11-08 13:00:00,2.8936995967741934,1.0,13,4,11,6.07901768638094,0.0,49.295429421849576
2019-11-08 13:15:00,2.8936995967741934,1.0,13,4,11,6.07901768638094,0.0,49.262249025082845
2019-11-08 13:30:00,5.873995915698892,2.0,13,4,11,13.678542398294592,0.0,49.18095166588915
2019-11-08 13:45:00,11.548700628597967,3.0,13,4,11,18.47775231816278,0.0,49.108774044122846
2019-11-08 14:00:00,11.548700628597967,3.0,14,4,11,22.093968534378995,2.8936995967741934,48.99892750343762
2019-11-08 14:15:00,11.548700628597967,3.0,14,4,11,42.20265192543101,2.8936995967741934,48.67961551076227
2019-11-08 14:30:00,11.548700628597967,3.0,14,4,11,66.65588249389614,5.873995915698892,48.105582366332094
2019-11-08 14:45:00,11.548700628597967,3.0,14,4,11,95.1962540691271,11.548700628597967,47.234253684659905
2019-11-08 15:00:00,17.32595524075453,4.0,15,4,11,113.71787846370596,11.548700628597967,46.2301711510875
2019-11-08 15:15:00,21.673241781999103,5.0,15,4,11,139.14474572920003,11.548700628597967,45.00650965163749
2019-11-08 15:30:00,27.933331646738218,7.0,15,4,11,150.76601484543534,11.548700628597967,43.72700253498439
2019-11-08 15:45:00,27.783231307849,7.0,15,4,11,148.3822622094706,11.548700628597967,42.47076262975917
2019-11-08 16:00:00,33.77795719265122,8.0,16,4,11,149.95300067127323,17.32595524075453,41.26060592685686
2019-11-08 16:15:00,33.77795719265122,8.0,16,4,11,146.33678445505706,21.673241781999103,40.08811814287346
2019-11-08 16:30:00,36.764389938420074,9.0,16,4,11,146.33678445505706,27.933331646738218,38.94673903332516
2019-11-08 16:45:00,45.04364338363422,11.0,16,4,11,146.33678445505706,27.783231307849,37.89160214716451
2019-11-08 17:00:00,45.04364338363422,11.0,17,4,11,146.33678445505706,33.77795719265122,36.83646526100386
2019-11-08 17:15:00,47.67397140612719,12.0,17,4,11,143.64994167485696,33.77795719265122,35.836715570704584
2019-11-08 17:30:00,46.30836158254231,11.0,17,4,11,143.64994167485696,36.764389938420074,34.82274077807631
2019-11-08 17:45:00,45.73619014366367,10.0,17,4,11,149.24642678775714,45.04364338363422,33.744509146367
2019-11-08 18:00:00,51.53244810544711,11.0,18,4,11,147.45561920531102,45.04364338363422,32.74530944741009
2019-11-08 18:15:00,51.53244810544711,11.0,18,4,11,138.39237662437748,47.67397140612719,31.840518525337895
2019-11-08 18:30:00,51.53244810544711,11.0,18,4,11,130.9259805274682,46.30836158254231,31.013502562608508
2019-11-08 18:45:00,48.23870703657029,10.0,18,4,11,131.08256001573736,45.73619014366367,30.150545760742187
2019-11-08 19:00:00,48.23870703657029,10.0,19,4,11,126.29239814031516,51.53244810544711,29.33748647841151
2019-11-08 19:15:00,45.608379014077315,9.0,19,4,11,118.11856468302176,51.53244810544711,28.582172044360004
2019-11-08 19:30:00,44.78740843783849,9.0,19,4,11,99.39213399939928,51.53244810544711,28.01337281976041
2019-11-08 19:45:00,44.526566826730004,9.0,19,4,11,88.46654000565627,48.23870703657029,27.555664765813265
2019-11-08 20:00:00,38.35136164314469,8.0,20,4,11,82.54793868642992,48.23870703657029,27.09528375494571
2019-11-08 20:15:00,40.53202071981616,9.0,20,4,11,88.04229271045057,45.608379014077315,26.600385088376598
2019-11-08 20:30:00,40.53202071981616,9.0,20,4,11,80.19447091712173,44.78740843783849,26.187234565487998
2019-11-08 20:45:00,36.42326459512066,8.0,20,4,11,86.0499081320004,44.526566826730004,25.670290361978832
2019-11-08 21:00:00,38.95524616194094,9.0,21,4,11,81.23470888706558,38.35136164314469,25.229879291925453
2019-11-08 21:15:00,43.82164564561849,11.0,21,4,11,68.44073005563823,40.53202071981616,24.973430495987746
2019-11-08 21:30:00,39.76794115609969,10.0,21,4,11,72.23332440971666,40.53202071981616,24.635249420429236
2019-11-08 21:45:00,39.76794115609969,10.0,21,4,11,65.23712910548176,36.42326459512066,24.369945379289845
2019-11-08 22:00:00,37.38874357456921,10.0,22,4,11,65.23712910548176,38.95524616194094,24.079858030009504
2019-11-08 22:15:00,49.04322371750634,13.0,22,4,11,65.23712910548176,43.82164564561849,23.911171515551427
2019-11-08 22:30:00,44.04575496788713,11.0,22,4,11,65.23712910548176,39.76794115609969,23.690428034951484
2019-11-08 22:45:00,44.04575496788713,11.0,22,4,11,65.69490183623154,39.76794115609969,23.464916088406227
2019-11-08 23:00:00,40.75225052718277,10.0,23,4,11,67.29450436646691,37.38874357456921,23.188434277580352
2019-11-08 23:15:00,40.75225052718277,10.0,23,4,11,62.43996581628597,49.04322371750634,22.962520576652196
2019-11-08 23:30:00,40.75225052718277,10.0,23,4,11,62.1682053676727,44.04575496788713,22.739437713730425
2019-11-08 23:45:00,47.03902345204305,11.0,23,4,11,68.00281374654337,44.04575496788713,22.52106489816271
2019-11-09 00:00:00,42.0535584678034,10.0,0,5,11,70.72529582983742,40.75225052718277,22.22240096730819
2019-11-09 00:15:00,39.52157690098312,9.0,0,5,11,70.59037757240411,40.75225052718277,21.898767626980884
2019-11-09 00:30:00,34.10214830443774,7.0,0,5,11,70.59037757240411,40.75225052718277,21.518681905439575
2019-11-09 00:45:00,28.17599236120056,6.0,0,5,11,57.37654484786053,47.03902345204305,21.21450948370353
2019-11-09 01:00:00,23.828705819955985,5.0,1,5,11,52.9338123900434,42.0535584678034,20.91133129026512
2019-11-09 01:15:00,23.828705819955985,5.0,1,5,11,52.64221127899281,39.52157690098312,20.611190608400154
2019-11-09 01:30:00,23.828705819955985,5.0,1,5,11,50.08503949889624,34.10214830443774,20.33768713257786
2019-11-09 01:45:00,23.828705819955985,5.0,1,5,11,33.82355311669971,28.17599236120056,20.233574139903446
2019-11-09 02:00:00,18.051451207799424,4.0,2,5,11,28.172058012174706,23.828705819955985,20.12815115235787
2019-11-09 02:15:00,15.319814373639408,3.0,2,5,11,28.172058012174706,23.828705819955985,19.99427361445646
2019-11-09 02:30:00,9.382661642016384,2.0,2,5,11,22.320070777445373,23.828705819955985,19.859508935962406
2019-11-09 02:45:00,9.382661642016384,2.0,2,5,11,6.310829394069618,23.828705819955985,19.891507188545187
2019-11-09 03:00:00,0.0,0.0,3,5,11,6.310829394069618,18.051451207799424,19.825769382356963
2019-11-09 03:15:00,6.204355400696865,1.0,3,5,11,6.310829394069618,15.319814373639408,19.82466027825933
2019-11-09 03:30:00,6.204355400696865,1.0,3,5,11,6.310829394069618,9.382661642016384,19.823551174161697
2019-11-09 03:45:00,6.204355400696865,1.0,3,5,11,6.310829394069618,9.382661642016384,19.822442070064064
2019-11-09 04:00:00,6.204355400696865,1.0,4,5,11,6.310829394069618,0.0,19.82133296596643
2019-11-09 04:15:00,6.204355400696865,1.0,4,5,11,6.310829394069618,6.204355400696865,19.820223861868797
2019-11-09 04:30:00,6.204355400696865,1.0,4,5,11,6.310829394069618,6.204355400696865,19.819114757771164
2019-11-09 04:45:00,6.204355400696865,1.0,4,5,11,0.0,6.204355400696865,19.883743459861755
2019-11-09 05:00:00,6.204355400696865,1.0,5,5,11,0.0,6.204355400696865,19.94837216195235
2019-11-09 05:15:00,6.204355400696865,1.0,5,5,11,0.0,6.204355400696865,20.01300086404294
2019-11-09 05:30:00,6.204355400696865,1.0,5,5,11,0.0,6.204355400696865,20.077629566133535
2019-11-09 05:45:00,0.0,0.0,5,5,11,0.0,6.204355400696865,20.077629566133535
2019-11-09 06:00:00,0.0,0.0,6,5,11,0.0,6.204355400696865,20.077629566133535
2019-11-09 06:15:00,0.0,0.0,6,5,11,0.0,6.204355400696865,20.077629566133535
2019-11-09 06:30:00,0.0,0.0,6,5,11,0.0,6.204355400696865,20.077629566133535
2019-11-09 06:45:00,0.0,0.0,6,5,11,3.098846331333641,0.0,20.04534991684881
2019-11-09 07:00:00,0.0,0.0,7,5,11,3.098846331333641,0.0,20.013070267564085
2019-11-09 07:15:00,0.0,0.0,7,5,11,3.098846331333641,0.0,19.980790618279357
2019-11-09 07:30:00,0.0,0.0,7,5,11,3.098846331333641,0.0,19.948510968994633
2019-11-09 07:45:00,0.0,0.0,7,5,11,3.098846331333641,0.0,19.916231319709908
2019-11-09 08:00:00,0.0,0.0,8,5,11,3.098846331333641,0.0,19.88395167042518
2019-11-09 08:15:00,0.0,0.0,8,5,11,3.098846331333641,0.0,19.851672021140455
2019-11-09 08:30:00,0.0,0.0,8,5,11,3.098846331333641,0.0,19.81939237185573
2019-11-09 08:45:00,0.0,0.0,8,5,11,3.098846331333641,0.0,19.787112722571006
2019-11-09 09:00:00,0.0,0.0,9,5,11,0.0,0.0,19.787112722571006
2019-11-09 09:15:00,0.0,0.0,9,5,11,0.0,0.0,19.787112722571006
2019-11-09 09:30:00,0.0,0.0,9,5,11,0.0,0.0,19.787112722571006
2019-11-09 09:45:00,0.0,0.0,9,5,11,0.0,0.0,19.787112722571006
2019-11-09 10:00:00,0.0,0.0,10,5,11,0.0,0.0,19.787112722571006
2019-11-09 10:15:00,0.0,0.0,10,5,11,0.0,0.0,19.787112722571006
2019-11-09 10:30:00,0.0,0.0,10,5,11,0.0,0.0,19.787112722571006
2019-11-09 10:45:00,0.0,0.0,10,5,11,0.0,0.0,19.787112722571006
2019-11-09 11:00:00,0.0,0.0,11,5,11,0.0,0.0,19.787112722571006
2019-11-09 11:15:00,0.0,0.0,11,5,11,0.0,0.0,19.787112722571006
2019-11-09 11:30:00,0.0,0.0,11,5,11,0.0,0.0,19.787112722571006
2019-11-09 11:45:00,0.0,0.0,11,5,11,0.0,0.0,19.787112722571006
2019-11-09 12:00:00,0.0,0.0,12,5,11,0.0,0.0,19.787112722571006
2019-11-09 12:15:00,0.0,0.0,12,5,11,0.0,0.0,19.787112722571006
2019-11-09 12:30:00,0.0,0.0,12,5,11,0.0,0.0,19.787112722571006
2019-11-09 12:45:00,0.0,0.0,12,5,11,0.0,0.0,19.787112722571006
2019-11-09 13:00:00,0.0,0.0,13,5,11,2.8936995967741934,0.0,19.75697001843794
2019-11-09 13:15:00,0.0,0.0,13,5,11,2.8936995967741934,0.0,19.726827314304877
2019-11-09 13:30:00,0.0,0.0,13,5,11,5.873995915698892,0.0,19.66563985684968
2019-11-09 13:45:00,0.0,0.0,13,5,11,11.548700628597967,0.0,19.54534089196845
2019-11-09 14:00:00,0.0,0.0,14,5,11,11.548700628597967,0.0,19.42504192708722
2019-11-09 14:15:00,5.744022069860846,1.0,14,5,11,11.548700628597967,0.0,19.36457652543371
2019-11-09 14:30:00,5.744022069860846,1.0,14,5,11,11.548700628597967,0.0,19.304111123780196
2019-11-09 14:45:00,5.744022069860846,1.0,14,5,11,11.548700628597967,0.0,19.243645722126686
2019-11-09 15:00:00,5.744022069860846,1.0,15,5,11,17.32595524075453,0.0,19.123000584929876
2019-11-09 15:15:00,5.744022069860846,1.0,15,5,11,21.673241781999103,5.744022069860846,18.957071212928437
2019-11-09 15:30:00,8.628540898312728,2.0,15,5,11,27.933331646738218,5.744022069860846,18.755979642632337
2019-11-09 15:45:00,8.628540898312728,2.0,15,5,11,27.783231307849,5.744022069860846,18.556451617533003
2019-11-09 16:00:00,8.628540898312728,2.0,16,5,11,33.77795719265122,5.744022069860846,18.294478531133645
2019-11-09 16:15:00,8.628540898312728,2.0,16,5,11,33.77795719265122,5.744022069860846,18.032505444734284
2019-11-09 16:30:00,8.628540898312728,2.0,16,5,11,36.764389938420074,8.628540898312728,17.73942368389983
2019-11-09 16:45:00,8.628540898312728,2.0,16,5,11,45.04364338363422,8.628540898312728,17.360099699677733
2019-11-09 17:00:00,8.628540898312728,2.0,17,5,11,45.04364338363422,8.628540898312728,16.980775715455632
2019-11-09 17:15:00,8.628540898312728,2.0,17,5,11,47.67397140612719,8.628540898312728,16.57405248099923
2019-11-09 17:30:00,5.744022069860846,1.0,17,5,11,46.30836158254231,8.628540898312728,16.151507277742137
2019-11-09 17:45:00,5.744022069860846,1.0,17,5,11,45.73619014366367,8.628540898312728,15.734922193640022
2019-11-09 18:00:00,6.559566745503441,2.0,18,5,11,51.53244810544711,8.628540898312728,15.266454679473943
2019-11-09 18:15:00,6.559566745503441,2.0,18,5,11,51.53244810544711,8.628540898312728,14.79798716530786
2019-11-09 18:30:00,6.559566745503441,2.0,18,5,11,51.53244810544711,5.744022069860846,14.329519651141782
2019-11-09 18:45:00,7.8790814067774555,3.0,18,5,11,48.23870703657029,5.744022069860846,13.909106884164773
2019-11-09 19:00:00,7.8790814067774555,3.0,19,5,11,48.23870703657029,6.559566745503441,13.488694117187764
2019-11-09 19:15:00,7.8790814067774555,3.0,19,5,11,45.608379014077315,6.559566745503441,13.095680600445057
2019-11-09 19:30:00,7.8790814067774555,3.0,19,5,11,44.78740843783849,6.559566745503441,12.711218860538173
2019-11-09 19:45:00,7.8732054485399825,3.0,19,5,11,44.526566826730004,7.8790814067774555,12.329413012848695
2019-11-09 20:00:00,7.8732054485399825,3.0,20,5,11,38.35136164314469,7.8790814067774555,12.011932219154895
2019-11-09 20:15:00,10.783621443380357,4.0,20,5,11,40.53202071981616,7.8790814067774555,11.702053060025355
2019-11-09 20:30:00,10.783621443380357,4.0,20,5,11,40.53202071981616,7.8790814067774555,11.392173900895814
2019-11-09 20:45:00,10.783621443380357,4.0,20,5,11,36.42326459512066,7.8732054485399825,11.125094284731853
2019-11-09 21:00:00,9.469982740343816,3.0,21,5,11,38.95524616194094,7.8732054485399825,10.817956124090216
2019-11-09 21:15:00,8.654438064701221,2.0,21,5,11,43.82164564561849,10.783621443380357,10.451631045122328
2019-11-09 21:30:00,2.910415994840374,1.0,21,5,11,39.76794115609969,10.783621443380357,10.067698491359211
2019-11-09 21:45:00,2.910415994840374,1.0,21,5,11,39.76794115609969,10.783621443380357,9.683765937596092
2019-11-09 22:00:00,2.910415994840374,1.0,22,5,11,37.38874357456921,9.469982740343816,9.324616691973917
2019-11-09 22:15:00,2.910415994840374,1.0,22,5,11,49.04322371750634,8.654438064701221,8.84406661152948
2019-11-09 22:30:00,0.0,0.0,22,5,11,44.04575496788713,2.910415994840374,8.385256663947322
2019-11-09 22:45:00,0.0,0.0,22,5,11,44.04575496788713,2.910415994840374,7.926446716365164
2019-11-09 23:00:00,0.0,0.0,23,5,11,40.75225052718277,2.910415994840374,7.501944106707011
2019-11-09 23:15:00,0.0,0.0,23,5,11,40.75225052718277,2.910415994840374,7.077441497048857
2019-11-09 23:30:00,0.0,0.0,23,5,11,40.75225052718277,0.0,6.652938887390703
2019-11-09 23:45:00,0.0,0.0,23,5,11,47.03902345204305,0.0,6.162949059765254
2019-11-10 00:00:00,0.0,0.0,0,6,11,42.0535584678034,0.0,5.72489115905897
2019-11-10 00:15:00,0.0,0.0,0,6,11,39.52157690098312,0.0,5.313208066340395
2019-11-10 00:30:00,0.0,0.0,0,6,11,34.10214830443774,0.0,4.957977354835836
2019-11-10 00:45:00,0.0,0.0,0,6,11,28.17599236120056,0.0,4.664477434406662
2019-11-10 01:00:00,0.0,0.0,1,6,11,23.828705819955985,0.0,4.416261748782121
2019-11-10 01:15:00,0.0,0.0,1,6,11,23.828705819955985,0.0,4.16804606315758
2019-11-10 01:30:00,0.0,0.0,1,6,11,23.828705819955985,0.0,3.9198303775330383
2019-11-10 01:45:00,3.101121524043632,1.0,1,6,11,23.828705819955985,0.0,3.703918041117285
2019-11-10 02:00:00,3.101121524043632,1.0,2,6,11,18.051451207799424,0.0,3.5481854402448287
2019-11-10 02:15:00,3.101121524043632,1.0,2,6,11,15.319814373639408,0.0,3.4209073897282063
2019-11-10 02:30:00,3.101121524043632,1.0,2,6,11,9.382661642016384,0.0,3.35547468016599
2019-11-10 02:45:00,3.101121524043632,1.0,2,6,11,9.382661642016384,3.101121524043632,3.290041970603774
2019-11-10 03:00:00,3.101121524043632,1.0,3,6,11,0.0,3.101121524043632,3.322345319812561
2019-11-10 03:15:00,5.038315477631029,2.0,3,6,11,6.204355400696865,3.101121524043632,3.3101990706139595
2019-11-10 03:30:00,5.038315477631029,2.0,3,6,11,6.204355400696865,3.101121524043632,3.298052821415356
2019-11-10 03:45:00,5.038315477631029,2.0,3,6,11,6.204355400696865,3.101121524043632,3.285906572216754
2019-11-10 04:00:00,1.9371939535873963,1.0,4,6,11,6.204355400696865,3.101121524043632,3.2414569738093637
2019-11-10 04:15:00,1.9371939535873963,1.0,4,6,11,6.204355400696865,5.038315477631029,3.1970073754019737
2019-11-10 04:30:00,1.9371939535873963,1.0,4,6,11,6.204355400696865,5.038315477631029,3.1525577769945836
2019-11-10 04:45:00,1.9371939535873963,1.0,4,6,11,6.204355400696865,5.038315477631029,3.1081081785871927
2019-11-10 05:00:00,1.9371939535873963,1.0,5,6,11,6.204355400696865,1.9371939535873963,3.0636585801798026
2019-11-10 05:15:00,1.9371939535873963,1.0,5,6,11,6.204355400696865,1.9371939535873963,3.019208981772412
2019-11-10 05:30:00,1.9371939535873963,1.0,5,6,11,6.204355400696865,1.9371939535873963,2.974759383365022
2019-11-10 05:45:00,1.9371939535873963,1.0,5,6,11,0.0,1.9371939535873963,2.994938487048224
2019-11-10 06:00:00,1.9371939535873963,1.0,6,6,11,0.0,1.9371939535873963,3.015117590731426
2019-11-10 06:15:00,0.0,0.0,6,6,11,0.0,1.9371939535873963,3.015117590731426
2019-11-10 06:30:00,0.0,0.0,6,6,11,0.0,1.9371939535873963,3.015117590731426
2019-11-10 06:45:00,0.0,0.0,6,6,11,0.0,1.9371939535873963,3.015117590731426
2019-11-10 07:00:00,0.0,0.0,7,6,11,0.0,1.9371939535873963,3.015117590731426
2019-11-10 07:15:00,0.0,0.0,7,6,11,0.0,0.0,3.015117590731426
2019-11-10 07:30:00,0.0,0.0,7,6,11,0.0,0.0,3.015117590731426
2019-11-10 07:45:00,0.0,0.0,7,6,11,0.0,0.0,3.015117590731426
2019-11-10 08:00:00,0.0,0.0,8,6,11,0.0,0.0,3.015117590731426
2019-11-10 08:15:00,0.0,0.0,8,6,11,0.0,0.0,3.015117590731426
2019-11-10 08:30:00,0.0,0.0,8,6,11,0.0,0.0,3.015117590731426
2019-11-10 08:45:00,0.0,0.0,8,6,11,0.0,0.0,3.015117590731426
2019-11-10 09:00:00,0.0,0.0,9,6,11,0.0,0.0,3.015117590731426
2019-11-10 09:15:00,0.0,0.0,9,6,11,0.0,0.0,3.015117590731426
2019-11-10 09:30:00,0.0,0.0,9,6,11,0.0,0.0,3.015117590731426
2019-11-10 09:45:00,0.0,0.0,9,6,11,0.0,0.0,3.015117590731426
2019-11-10 10:00:00,0.0,0.0,10,6,11,0.0,0.0,3.015117590731426
2019-11-10 10:15:00,0.0,0.0,10,6,11,0.0,0.0,3.015117590731426
2019-11-10 10:30:00,0.0,0.0,10,6,11,0.0,0.0,3.015117590731426
2019-11-10 10:45:00,0.0,0.0,10,6,11,0.0,0.0,3.015117590731426
2019-11-10 11:00:00,0.0,0.0,11,6,11,0.0,0.0,3.015117590731426
2019-11-10 11:15:00,0.0,0.0,11,6,11,0.0,0.0,3.015117590731426
2019-11-10 11:30:00,0.0,0.0,11,6,11,0.0,0.0,3.015117590731426
2019-11-10 11:45:00,0.0,0.0,11,6,11,0.0,0.0,3.015117590731426
2019-11-10 12:00:00,0.0,0.0,12,6,11,0.0,0.0,3.015117590731426
2019-11-10 12:15:00,0.0,0.0,12,6,11,0.0,0.0,3.015117590731426
2019-11-10 12:30:00,0.0,0.0,12,6,11,0.0,0.0,3.015117590731426
2019-11-10 12:45:00,0.0,0.0,12,6,11,0.0,0.0,3.015117590731426
2019-11-10 13:00:00,0.0,0.0,13,6,11,0.0,0.0,3.015117590731426
2019-11-10 13:15:00,0.0,0.0,13,6,11,0.0,0.0,3.015117590731426
2019-11-10 13:30:00,0.0,0.0,13,6,11,0.0,0.0,3.015117590731426
2019-11-10 13:45:00,0.0,0.0,13,6,11,0.0,0.0,3.015117590731426
2019-11-10 14:00:00,0.0,0.0,14,6,11,0.0,0.0,3.015117590731426
2019-11-10 14:15:00,0.0,0.0,14,6,11,5.744022069860846,0.0,2.955284027503709
2019-11-10 14:30:00,0.0,0.0,14,6,11,5.744022069860846,0.0,2.8954504642759917
2019-11-10 14:45:00,0.0,0.0,14,6,11,5.744022069860846,0.0,2.8356169010482746
2019-11-10 15:00:00,0.0,0.0,15,6,11,5.744022069860846,0.0,2.7757833378205574
2019-11-10 15:15:00,0.0,0.0,15,6,11,5.744022069860846,0.0,2.7159497745928403
2019-11-10 15:30:00,0.0,0.0,15,6,11,8.628540898312728,0.0,2.626069140235416
2019-11-10 15:45:00,0.0,0.0,15,6,11,8.628540898312728,0.0,2.536188505877992
2019-11-10 16:00:00,0.0,0.0,16,6,11,8.628540898312728,0.0,2.4463078715205677
2019-11-10 16:15:00,0.0,0.0,16,6,11,8.628540898312728,0.0,2.3564272371631434
2019-11-10 16:30:00,0.0,0.0,16,6,11,8.628540898312728,0.0,2.266546602805719
2019-11-10 16:45:00,0.0,0.0,16,6,11,8.628540898312728,0.0,2.176665968448295
2019-11-10 17:00:00,0.0,0.0,17,6,11,8.628540898312728,0.0,2.086785334090871
2019-11-10 17:15:00,0.0,0.0,17,6,11,8.628540898312728,0.0,1.9969046997334463
2019-11-10 17:30:00,0.0,0.0,17,6,11,5.744022069860846,0.0,1.9370711365057292
2019-11-10 17:45:00,6.2104242746165585,1.0,17,6,11,5.744022069860846,0.0,1.9419294928052677
2019-11-10 18:00:00,6.2104242746165585,1.0,18,6,11,6.559566745503441,0.0,1.9382925920668628
2019-11-10 18:15:00,6.2104242746165585,1.0,18,6,11,6.559566745503441,0.0,1.934655691328458
2019-11-10 18:30:00,6.2104242746165585,1.0,18,6,11,6.559566745503441,0.0,1.9310187905900529
2019-11-10 18:45:00,6.2104242746165585,1.0,18,6,11,7.8790814067774555,6.2104242746165585,1.913636945463377
